M,Only host,Only host + svm,svm + gpu,only gpu
288,0.000000,0.000000,3.111328,2.412109
289,0.000000,0.000000,2.787109,2.296875
290,0.000000,0.000000,2.837891,2.134766
291,0.000000,0.000000,2.753906,2.685547
292,0.000000,0.000000,2.996094,2.261719
293,0.000000,0.000000,2.957031,2.302734
294,0.000000,0.000000,3.007813,2.695313
295,0.000000,0.000000,3.048828,2.330078
296,0.000000,0.000000,2.917969,2.533203
297,0.000000,0.000000,3.035156,2.769531
298,0.000000,0.000000,3.058594,2.714844
299,0.000000,0.000000,2.943359,2.611328
300,0.000000,0.000000,3.617188,2.763672
301,0.000000,0.000000,3.060547,2.539063
302,0.000000,0.000000,2.855469,2.935547
303,0.000000,0.000000,3.312500,2.625000
304,0.000000,0.000000,3.111328,2.625000
305,0.000000,0.000000,3.298828,2.650391
306,0.000000,0.000000,3.738281,2.863281
307,0.000000,0.000000,3.291016,2.832031
308,0.000000,0.000000,3.318359,3.197266
309,0.000000,0.000000,3.404297,2.964844
310,0.000000,0.000000,3.519531,3.154297
311,0.000000,0.000000,3.703125,2.951172
312,0.000000,0.000000,3.242188,2.806641
313,0.000000,0.000000,3.535156,3.378906
314,0.000000,0.000000,3.431641,2.962891
315,0.000000,0.000000,3.435547,2.968750
316,0.000000,0.000000,3.859375,3.033203
317,0.000000,0.000000,3.273438,2.869141
318,0.000000,0.000000,3.361328,3.419922
319,0.000000,0.000000,3.621094,2.974609
320,0.000000,0.000000,3.330078,2.826172
321,0.000000,0.000000,3.812500,3.316406
322,0.000000,0.000000,3.375000,2.904297
323,0.000000,0.000000,3.425781,3.345703
324,0.000000,0.000000,3.441406,3.115234
325,0.000000,0.000000,3.281250,2.962891
326,0.000000,0.000000,4.000000,3.416016
327,0.000000,0.000000,4.039063,3.167969
328,0.000000,0.000000,3.830078,3.119141
329,0.000000,0.000000,3.445313,3.054688
330,0.000000,0.000000,3.371094,3.783203
331,0.000000,0.000000,3.910156,3.425781
332,0.000000,0.000000,3.748047,3.439453
333,0.000000,0.000000,3.824219,3.310547
334,0.000000,0.000000,3.558594,3.283203
335,0.000000,0.000000,3.832031,3.720703
336,0.000000,0.000000,4.376953,3.416016
337,0.000000,0.000000,4.345703,4.451172
338,0.000000,0.000000,4.380859,3.781250
339,0.000000,0.000000,3.521484,4.933594
340,0.000000,0.000000,5.021484,3.691406
341,0.000000,0.000000,4.480469,4.919922
342,0.000000,0.000000,4.591797,3.060547
343,0.000000,0.000000,4.601563,5.017578
344,0.000000,0.000000,4.896484,3.312500
345,0.000000,0.000000,4.097656,3.662109
346,0.000000,0.000000,3.996094,3.583984
347,0.000000,0.000000,4.269531,3.519531
348,0.000000,0.000000,3.906250,3.271484
349,0.000000,0.000000,4.207031,3.244141
350,0.000000,0.000000,3.736328,3.388672
351,0.000000,0.000000,3.605469,3.312500
352,0.000000,0.000000,4.107422,3.408203
353,0.000000,0.000000,4.035156,3.375000
354,0.000000,0.000000,4.408203,3.455078
355,0.000000,0.000000,3.820313,3.564453
356,0.000000,0.000000,4.640625,3.722656
357,0.000000,0.000000,4.406250,3.621094
358,0.000000,0.000000,4.376953,3.798828
359,0.000000,0.000000,4.375000,3.802734
360,0.000000,0.000000,4.644531,3.552734
361,0.000000,0.000000,4.068359,3.955078
362,0.000000,0.000000,4.625000,3.769531
363,0.000000,0.000000,4.173828,4.103516
364,0.000000,0.000000,4.599609,3.812500
365,0.000000,0.000000,4.699219,4.015625
366,0.000000,0.000000,4.410156,3.898438
367,0.000000,0.000000,4.931641,3.968750
368,0.000000,0.000000,4.914063,3.830078
369,0.000000,0.000000,4.509766,4.195313
370,0.000000,0.000000,4.519531,4.085938
371,0.000000,0.000000,4.337891,3.927734
372,0.000000,0.000000,4.382813,3.869141
373,0.000000,0.000000,5.000000,4.427734
374,0.000000,0.000000,4.878906,4.134766
375,0.000000,0.000000,4.626953,4.367188
376,0.000000,0.000000,4.673828,4.234375
377,0.000000,0.000000,4.876953,4.263672
378,0.000000,0.000000,4.603516,4.109375
379,0.000000,0.000000,4.574219,4.582031
380,0.000000,0.000000,5.271484,4.175781
381,0.000000,0.000000,6.435547,5.222656
382,0.000000,0.000000,5.408203,6.158203
383,0.000000,0.000000,5.273438,4.408203
384,0.000000,0.000000,6.736328,4.685547
385,0.000000,0.000000,5.533203,6.394531
386,0.000000,0.000000,5.966797,4.714844
387,0.000000,0.000000,6.335938,4.593750
388,0.000000,0.000000,5.546875,4.949219
389,0.000000,0.000000,5.392578,4.656250
390,0.000000,0.000000,5.435547,4.593750
391,0.000000,0.000000,5.009766,4.564453
392,0.000000,0.000000,4.910156,4.115234
393,0.000000,0.000000,5.257813,5.025391
394,0.000000,0.000000,5.140625,4.517578
395,0.000000,0.000000,4.974609,4.646484
396,0.000000,0.000000,5.062500,4.490234
397,0.000000,0.000000,5.271484,4.654297
398,0.000000,0.000000,5.150391,4.615234
399,0.000000,0.000000,5.974609,4.710938
400,0.000000,0.000000,6.240234,5.468750
401,0.000000,0.000000,5.427734,7.263672
402,0.000000,0.000000,6.449219,5.447266
403,0.000000,0.000000,8.000000,5.234375
404,0.000000,0.000000,7.554688,6.183594
405,0.000000,0.000000,6.476563,7.017578
406,0.000000,0.000000,6.158203,5.662109
407,0.000000,0.000000,5.560547,5.759766
408,0.000000,0.000000,6.046875,4.984375
409,0.000000,0.000000,5.406250,5.316406
410,0.000000,0.000000,5.505859,4.824219
411,0.000000,0.000000,5.603516,5.162109
412,0.000000,0.000000,5.169922,5.291016
413,0.000000,0.000000,5.646484,4.783203
414,0.000000,0.000000,5.507813,4.984375
415,0.000000,0.000000,5.699219,4.898438
416,0.000000,0.000000,5.306641,4.687500
417,0.000000,0.000000,5.955078,5.044922
418,0.000000,0.000000,5.931641,5.167969
419,0.000000,0.000000,6.236328,4.960938
420,0.000000,0.000000,5.701172,5.091797
421,0.000000,0.000000,5.904297,5.539063
422,0.000000,0.000000,5.878906,5.166016
423,0.000000,0.000000,5.775391,5.089844
424,0.000000,0.000000,5.791016,5.304688
425,0.000000,0.000000,5.572266,5.097656
426,0.000000,0.000000,5.958984,4.992188
427,0.000000,0.000000,5.505859,5.242188
428,0.000000,0.000000,5.597656,5.308594
429,0.000000,0.000000,6.242188,5.378906
430,0.000000,0.000000,6.574219,5.431641
431,0.000000,0.000000,6.312500,5.593750
432,0.000000,0.000000,6.306641,6.175781
433,0.000000,0.000000,6.552734,5.910156
434,0.000000,0.000000,6.470703,5.630859
435,0.000000,0.000000,6.410156,5.398438
436,0.000000,0.000000,6.937500,5.689453
437,0.000000,0.000000,6.056641,5.935547
438,0.000000,0.000000,6.123047,5.642578
439,0.000000,0.000000,6.664063,5.542969
440,0.000000,0.000000,6.427734,5.439453
441,0.000000,0.000000,6.648438,6.580078
442,0.000000,0.000000,6.857422,6.201172
443,0.000000,0.000000,6.519531,5.968750
444,0.000000,0.000000,6.523438,5.638672
445,0.000000,0.000000,7.179688,6.402344
446,0.000000,0.000000,6.207031,5.656250
447,0.000000,0.000000,6.427734,6.951172
448,0.000000,0.000000,6.675781,5.953125
449,0.000000,0.000000,6.626953,5.865234
450,0.000000,0.000000,6.410156,6.015625
451,0.000000,0.000000,6.660156,5.968750
452,0.000000,0.000000,6.486328,5.859375
453,0.000000,0.000000,6.623047,5.744141
454,0.000000,0.000000,6.767578,5.900391
455,0.000000,0.000000,6.556641,6.082031
456,0.000000,0.000000,7.935547,5.919922
457,0.000000,0.000000,7.390625,5.982422
458,0.000000,0.000000,7.365234,6.378906
459,0.000000,0.000000,7.207031,7.265625
460,0.000000,0.000000,7.349609,6.173828
461,0.000000,0.000000,6.933594,6.552734
462,0.000000,0.000000,7.228516,5.966797
463,0.000000,0.000000,7.351563,6.269531
464,0.000000,0.000000,7.910156,5.753906
465,0.000000,0.000000,7.753906,6.255859
466,0.000000,0.000000,7.666016,6.291016
467,0.000000,0.000000,7.302734,6.265625
468,0.000000,0.000000,7.644531,6.232422
469,0.000000,0.000000,7.228516,6.230469
470,0.000000,0.000000,7.296875,6.753906
471,0.000000,0.000000,7.576172,6.695313
472,0.000000,0.000000,7.132813,6.648438
473,0.000000,0.000000,7.423828,6.781250
474,0.000000,0.000000,8.531250,6.996094
475,0.000000,0.000000,8.703125,6.685547
476,0.000000,0.000000,7.912109,6.816406
477,0.000000,0.000000,7.943359,6.390625
478,0.000000,0.000000,7.892578,6.904297
479,0.000000,0.000000,7.554688,7.007813
480,0.000000,0.000000,7.474609,6.527344
481,0.000000,0.000000,7.630859,6.654297
482,0.000000,0.000000,7.365234,6.789063
483,0.000000,0.000000,8.158203,6.705078
484,0.000000,0.000000,9.212891,7.158203
485,0.000000,0.000000,9.126953,8.599609
486,0.000000,0.000000,12.498047,8.470703
487,0.000000,0.000000,10.560547,11.285156
488,0.000000,0.000000,11.658203,11.060547
489,0.000000,0.000000,8.482422,8.613281
490,0.000000,0.000000,9.910156,7.167969
491,0.000000,0.000000,9.927734,7.505859
492,0.000000,0.000000,9.267578,7.207031
493,0.000000,0.000000,10.142578,7.699219
494,0.000000,0.000000,9.878906,7.910156
495,0.000000,0.000000,9.582031,7.679688
496,0.000000,0.000000,8.453125,7.480469
497,0.000000,0.000000,9.978516,9.482422
498,0.000000,0.000000,8.468750,9.392578
499,0.000000,0.000000,7.699219,10.771484
500,0.000000,0.000000,9.984375,8.097656
501,0.000000,0.000000,8.044922,7.472656
502,0.000000,0.000000,8.759766,7.275391
503,0.000000,0.000000,8.142578,7.322266
504,0.000000,0.000000,8.261719,7.351563
505,0.000000,0.000000,8.074219,8.357422
506,0.000000,0.000000,8.638672,9.564453
507,0.000000,0.000000,9.126953,10.035156
508,0.000000,0.000000,9.191406,9.273438
509,0.000000,0.000000,9.923828,7.625000
510,0.000000,0.000000,9.271484,7.671875
511,0.000000,0.000000,8.828125,7.554688
512,0.000000,0.000000,8.736328,7.806641
513,0.000000,0.000000,9.535156,7.919922
514,0.000000,0.000000,9.185547,8.544922
515,0.000000,0.000000,8.695313,8.126953
516,0.000000,0.000000,8.855469,8.150391
517,0.000000,0.000000,8.898438,7.871094
518,0.000000,0.000000,9.101563,8.000000
519,0.000000,0.000000,8.468750,7.695313
520,0.000000,0.000000,8.439453,7.552734
521,0.000000,0.000000,8.609375,7.775391
522,0.000000,0.000000,9.367188,7.587891
523,0.000000,0.000000,8.460938,7.552734
524,0.000000,0.000000,9.263672,8.000000
525,0.000000,0.000000,8.837891,8.531250
526,0.000000,0.000000,8.779297,8.296875
527,0.000000,0.000000,9.412109,8.951172
528,0.000000,0.000000,9.294922,8.757813
529,0.000000,0.000000,9.353516,8.792969
530,0.000000,0.000000,11.072266,9.673828
531,0.000000,0.000000,9.546875,8.431641
532,0.000000,0.000000,9.533203,8.582031
533,0.000000,0.000000,9.726563,8.675781
534,0.000000,0.000000,9.562500,8.656250
535,0.000000,0.000000,9.558594,8.769531
536,0.000000,0.000000,9.601563,9.406250
537,0.000000,0.000000,10.886719,9.087891
538,0.000000,0.000000,9.830078,9.093750
539,0.000000,0.000000,11.154297,8.798828
540,0.000000,0.000000,11.167969,9.023438
541,0.000000,0.000000,10.132813,8.781250
542,0.000000,0.000000,10.203125,10.972656
543,0.000000,0.000000,11.886719,10.691406
544,0.000000,0.000000,14.007813,10.398438
545,0.000000,0.000000,10.068359,12.859375
546,0.000000,0.000000,10.558594,8.953125
547,0.000000,0.000000,9.765625,9.181641
548,0.000000,0.000000,9.960938,9.152344
549,0.000000,0.000000,10.359375,10.750000
550,0.000000,0.000000,9.507813,8.630859
551,0.000000,0.000000,10.175781,8.855469
552,0.000000,0.000000,9.904297,8.892578
553,0.000000,0.000000,10.238281,9.076172
554,0.000000,0.000000,10.121094,9.363281
555,0.000000,0.000000,10.015625,9.628906
556,0.000000,0.000000,13.216797,10.335938
557,0.000000,0.000000,11.042969,9.662109
558,0.000000,0.000000,10.283203,9.521484
559,0.000000,0.000000,10.671875,10.023438
560,0.000000,0.000000,10.132813,9.287109
561,0.000000,0.000000,10.679688,9.589844
562,0.000000,0.000000,10.695313,9.783203
563,0.000000,0.000000,10.287109,9.710938
564,0.000000,0.000000,10.439453,9.621094
565,0.000000,0.000000,10.845703,9.734375
566,0.000000,0.000000,10.800781,9.697266
567,0.000000,0.000000,10.796875,10.820313
568,0.000000,0.000000,11.818359,10.242188
569,0.000000,0.000000,10.861328,9.980469
570,0.000000,0.000000,10.376953,10.583984
571,0.000000,0.000000,10.525391,10.705078
572,0.000000,0.000000,10.513672,9.791016
573,0.000000,0.000000,11.111328,9.679688
574,0.000000,0.000000,11.425781,10.351563
575,0.000000,0.000000,12.236328,10.146484
576,0.000000,0.000000,11.615234,9.853516
577,0.000000,0.000000,10.906250,9.976563
578,0.000000,0.000000,12.580078,10.148438
579,0.000000,0.000000,12.814453,10.708984
580,0.000000,0.000000,11.521484,10.117188
581,0.000000,0.000000,11.058594,10.429688
582,0.000000,0.000000,11.265625,10.285156
583,0.000000,0.000000,11.812500,10.771484
584,0.000000,0.000000,11.443359,10.361328
585,0.000000,0.000000,11.441406,10.453125
586,0.000000,0.000000,11.320313,10.544922
587,0.000000,0.000000,11.937500,10.855469
588,0.000000,0.000000,12.064453,10.851563
589,0.000000,0.000000,11.728516,11.246094
590,0.000000,0.000000,11.955078,11.933594
591,0.000000,0.000000,12.787109,11.529297
592,0.000000,0.000000,11.597656,10.851563
593,0.000000,0.000000,11.732422,10.480469
594,0.000000,0.000000,11.548828,10.800781
595,0.000000,0.000000,11.218750,10.718750
596,0.000000,0.000000,11.853516,10.781250
597,0.000000,0.000000,11.173828,10.736328
598,0.000000,0.000000,12.335938,11.085938
599,0.000000,0.000000,12.134766,10.701172
600,0.000000,0.000000,11.720703,11.847656
601,0.000000,0.000000,11.871094,11.333984
602,0.000000,0.000000,12.121094,11.306641
603,0.000000,0.000000,11.570313,10.601563
604,0.000000,0.000000,13.876953,13.013672
605,0.000000,0.000000,11.443359,10.802734
606,0.000000,0.000000,12.863281,11.384766
607,0.000000,0.000000,12.769531,11.912109
608,0.000000,0.000000,13.175781,11.900391
609,0.000000,0.000000,12.708984,12.449219
610,0.000000,0.000000,12.765625,11.578125
611,0.000000,0.000000,12.255859,11.511719
612,0.000000,0.000000,12.101563,11.175781
613,0.000000,0.000000,12.259766,12.035156
614,0.000000,0.000000,12.052734,11.525391
615,0.000000,0.000000,12.638672,12.134766
616,0.000000,0.000000,12.441406,11.550781
617,0.000000,0.000000,13.480469,12.027344
618,0.000000,0.000000,13.787109,11.763672
619,0.000000,0.000000,12.787109,11.740234
620,0.000000,0.000000,12.375000,12.431641
621,0.000000,0.000000,13.109375,11.757813
622,0.000000,0.000000,12.902344,11.689453
623,0.000000,0.000000,12.925781,12.011719
624,0.000000,0.000000,13.187500,11.476563
625,0.000000,0.000000,13.078125,11.841797
626,0.000000,0.000000,12.751953,11.916016
627,0.000000,0.000000,13.136719,11.728516
628,0.000000,0.000000,12.289063,11.884766
629,0.000000,0.000000,12.812500,11.562500
630,0.000000,0.000000,12.681641,11.593750
631,0.000000,0.000000,12.775391,11.841797
